date,close,high,low,open,volume,ma_50,ma_200,daily_return,monthly_return,yearly_return,volatility_21d
2020-05-07,7.593773365020752,7.657040208726048,7.505349246163383,7.556660053638869,373732000,,,2.377538176305949,,,
2020-05-08,7.7838215827941895,7.790048545043072,7.631632288004621,7.665507399718364,339216000,,,2.5026848792835787,17.06310031758771,,3.059255718999436
2020-05-11,8.035892486572266,8.082719885114322,7.750194806237749,7.778839210396345,469060000,,,3.2383951905484043,22.692514539100618,,3.0561355035149496
2020-05-12,7.773859024047852,8.142500745755706,7.764144923731901,8.093680823592695,493060000,,,-3.260788555375327,15.656857272113879,,3.169686158644235
2020-05-13,7.751441955566406,8.048845829380504,7.566871676430131,7.888437040614922,625852000,,,-0.28836474152798,9.596756099034343,,3.0038540029725396
2020-05-14,8.00102424621582,8.006503898690044,7.659282826381524,7.8129667920722525,602312000,,,3.2198175782015115,14.378330551589613,,3.038082104210157
2020-05-15,8.45958137512207,8.469294998261924,7.8450951808578635,7.860787295320807,987660000,,,5.731230337454973,15.245992413173614,,3.0981260304425593
2020-05-18,8.718130111694336,8.883770081893816,8.648636311914329,8.72834257799141,774460000,,,3.0562828715449797,19.735230385243273,,3.117315373844429
2020-05-19,8.773176193237305,9.054140597698307,8.730582765622733,8.757981968752405,717320000,,,0.6313977978962493,22.703367201218107,,3.0561457525835407
2020-05-20,8.937071800231934,9.00980377491295,8.856119875286169,8.957994618961534,587536000,,,1.868144482507561,33.13048094087483,,2.5844598017812586
2020-05-21,8.74303913116455,9.019270768523343,8.705427456810417,9.018274986522457,761068000,,,-2.1710989170115824,22.66645169102648,,2.4524558624370107
2020-05-22,8.99311637878418,9.059621877759398,8.681265611055084,8.792853995602819,1038764000,,,2.8603011363431907,27.125814499580514,,2.4498208850884744
2020-05-26,8.685750007629395,9.148047537042254,8.64016827317592,9.123138732558434,770780000,,,-3.4177959920534184,20.415068957253936,,2.637749263817986
2020-05-27,8.4939546585083,8.6010591571193,7.96739420119552,8.5933380478698,1175892000,,,-2.2081610563581044,14.787230313275046,,2.6933591933173546
2020-05-28,8.455846786499023,8.728342326374072,8.348491420727514,8.381370278290833,734896000,,,-0.4486469911998525,16.515664918764838,,2.6403231978769277
2020-05-29,8.842921257019043,8.842921257019043,8.453854560503746,8.523099422935942,745256000,,,4.577595600928341,18.95062749912446,,2.747313089170313
2020-06-01,8.773923873901367,8.808297353850003,8.657602672309377,8.800825188704158,389876000,,,-0.7802555412659506,20.51798444291324,,2.69223708333051
2020-06-02,8.792854309082031,8.804810343591765,8.626218562748878,8.763961430009315,391320000,,,0.21575791461987404,24.835557158654087,,2.5243473085872536
2020-06-03,8.73730754852295,8.833702644377867,8.668062708645936,8.789864492209722,365440000,,,-0.6317261563370646,20.422933237574004,,2.511080720029555
2020-06-04,8.738306045532227,8.914486821981658,8.649591583712459,8.699929084213318,424280000,,,0.011427971417199423,19.43215237581306,,2.5188770026105294
2020-06-05,8.891313552856445,8.96806558794157,8.679995446646968,8.766217431862364,481748000,,,1.7509973503668785,19.870682062761237,,2.523873297250563
2020-06-08,8.776681900024414,8.861158553658532,8.657815132077493,8.848698945943744,387736000,,,-1.289254418377861,15.577348416170821,,2.543082738778787
2020-06-09,9.016905784606934,9.080451018036142,8.72310449718543,8.77169763139391,468488000,,,2.7370695135009004,15.841629830499016,,2.551786768243665
2020-06-10,9.336625099182129,9.469446785903406,9.124060778733396,9.138265701793136,632180000,,,3.54577636955018,16.186535780354806,,2.567705667144275
2020-06-11,8.767961502075195,9.231465258271147,8.757744374933589,9.120573115586287,583652000,,,-6.090676139033868,12.787760556914684,,2.847617140358485
2020-06-12,8.90377140045166,9.15770233076544,8.675258754258273,9.133032174458457,570908000,,,1.5489335616302835,14.866001080711854,,2.846752901568979
2020-06-15,9.144246101379395,9.15271886327654,8.715628726053437,8.786899549623122,400004000,,,2.7008184522295364,14.288443828979446,,2.82596757689384
2020-06-16,9.039334297180176,9.236947471992163,8.81032351724379,9.195331790102433,535716000,,,-1.1472985638848132,6.853210535488707,,2.6003773876630363
2020-06-17,9.206295013427734,9.26909211752352,9.041077600680904,9.084438592297996,408304000,,,1.8470465939028458,5.599422071925519,,2.5503264433998463
2020-06-18,9.1883544921875,9.252646909884222,9.085186992478928,9.197325372464938,254408000,8.032965707778931,,-0.1948723260993379,4.732360205762554,,2.55118540203957
2020-06-19,9.231466293334961,9.414625523876616,9.197576189076825,9.212777351938788,524160000,8.08460997581482,,0.46920045568679125,3.2940822193616937,,2.524994502437591
2020-06-22,9.496112823486328,9.500598739919562,9.243428061718252,9.270092599957753,398468000,8.143539848327636,,2.866787590855857,8.61340869031968,,2.529269410136839
2020-06-23,9.419608116149902,9.611489140165338,9.377245254661855,9.520283127566138,375108000,8.197502298355102,,-0.8056423587050277,4.742424309907367,,2.4787821143648405
2020-06-24,9.205798149108887,9.525765883557868,9.11509025800938,9.445773236990211,449372000,8.240164403915406,,-2.2698393012172025,5.987371741331393,,2.4054162968728408
2020-06-25,9.459477424621582,9.47442952287716,9.152717480888574,9.325659519889186,376072000,8.289449405670165,,2.755646728331218,11.367175890751046,,2.389946858495859
2020-06-26,9.125558853149414,9.469449659588781,9.095655594078698,9.469449659588781,592084000,8.325151462554931,,-3.5299896229259886,7.920106448944675,,2.5434292834705725
2020-06-29,9.170412063598633,9.174897979179185,8.87137669129066,9.140259752452296,342248000,8.362936229705811,,0.49151193007470617,3.7034233039183073,,2.356882372687127
2020-06-30,9.467204093933105,9.495612038209176,9.236698018712433,9.284044909374936,367892000,8.409282178878785,,3.2364088797336654,7.901598304197144,,2.4350355109114985
2020-07-01,9.499349594116211,9.544953070141963,9.382726259130546,9.490129655526301,326648000,8.46500883102417,,0.3395458665954587,8.034879917257909,,2.4347390344583766
2020-07-02,9.581336975097656,9.706184029572597,9.547445924903947,9.608000558259423,364056000,8.51408576965332,,0.8630841529637667,9.660063147455421,,2.424983957165965
2020-07-06,9.807605743408203,9.876882195050138,9.681263389843593,9.710419463836537,315892000,8.568754167556763,,2.3615573577949522,12.236922033907183,,2.456858733994483
2020-07-07,9.84000301361084,10.03761527281641,9.8190706394156,9.914263510420922,357800000,8.62129072189331,,0.330328023477211,10.669845969492497,,2.4425295307934354
2020-07-08,10.18314266204834,10.192114491729383,9.933448599888964,9.961607483001048,365480000,8.676958808898926,,3.4871904811702104,16.02497137352117,,2.488306817243917
2020-07-09,10.475202560424805,10.53600625328091,10.200588280241728,10.346866776450545,494548000,8.741317625045776,,2.8680723433733846,16.17291796823894,,2.493721837748622
2020-07-10,10.445548057556152,10.620981673566826,10.345371165118713,10.554695830541807,497676000,8.801546373367309,,-0.2830924051119177,11.877128476232413,,2.4176219406468955
2020-07-13,10.01992130279541,10.75754119269287,9.992758651355837,10.560926145450688,457076000,8.85634123802185,,-4.0747192240703,14.278801297472654,,2.1672246329224416
2020-07-14,10.34362506866455,10.369292410523117,9.754027185513412,10.042596323567997,542676000,8.922342748641968,,3.2306018788673674,16.171278478014962,,2.2318184019305027
2020-07-15,10.194356918334961,10.399444692457333,10.023408296319051,10.38075575724131,403984000,8.981119527816773,,-1.4430932031922694,11.483842465669847,,2.2329864115639206
2020-07-16,10.102156639099121,10.173924635784381,9.863675893315522,9.982791736655608,344964000,9.03683177947998,,-0.9044246731249372,11.757750150367752,,2.2244076951000213
2020-07-17,10.168692588806152,10.215541371466017,10.055308895610622,10.192615573697863,266284000,9.091857204437256,,0.6586311426761249,10.453690371367896,,2.20490752029548
2020-07-20,10.476946830749512,10.497381084457215,10.12408521745937,10.241207637017371,284852000,9.14952067375183,,3.0314048659774606,14.024190508296686,,2.2657925807536876
2020-07-21,10.295283317565918,10.52603943669131,10.25366763128037,10.479189706623767,277036000,9.199749908447266,,-1.733935621878091,11.523814207056393,,2.3248845984790347
2020-07-22,10.405177116394043,10.568400158790519,10.258400527525158,10.334156308955176,367292000,9.247135601043702,,1.0674188891977687,9.573014872563057,,2.267544185720287
2020-07-23,10.097172737121582,10.513080531920828,9.998989264473964,10.416392364520581,411660000,9.293601875305177,,-2.960107029674486,7.193129614489968,,2.37395029099052
2020-07-24,10.161713600158691,10.33141600100073,9.745556771564546,9.843241169450092,473292000,9.341807308197021,,0.6391973745267343,10.383841091957201,,2.296542970537496
2020-07-27,10.387984275817871,10.408168519865557,10.184888934966365,10.199342918423486,292132000,9.389546508789062,,2.226698021243645,9.815625213920654,,2.273312000956337
2020-07-28,10.182645797729492,10.3486104081578,10.17641646872557,10.34088577402292,271636000,9.424007797241211,,-1.9766922305262336,11.583805020503002,,2.1590005355373334
2020-07-29,10.431842803955078,10.482429371286324,10.3137241436091,10.357333253377416,284508000,9.458282051086426,,2.447271673548257,13.755442303008536,,2.1983781315927877
2020-07-30,10.579863548278809,10.588834427546475,10.262138332516479,10.341631901222561,308880000,9.494415798187255,,1.4189318906110193,11.752777729369246,,2.1255642543049698
2020-07-31,10.580610275268555,10.731872772894086,10.399444531154126,10.529275592466844,386080000,9.527286567687987,,0.007058002084225912,11.38247066748721,,2.128462919665888
2020-08-03,10.974841117858887,11.06305652459791,10.680789762062144,10.697984346886285,412720000,9.571922607421875,,3.7259745169125003,14.54394252475424,,2.239244086592163
2020-08-04,11.19163990020752,11.19163990020752,10.870925002443792,11.014461932684958,310336000,9.615893077850341,,1.9754161360554523,14.111845367861985,,2.226229123595863
2020-08-05,11.250450134277344,11.335176800869487,11.130338066331815,11.207838217205914,249924000,9.6671870803833,,0.525483616290523,14.333807812005261,,2.225216671982375
2020-08-06,11.299043655395508,11.321471331155298,11.142798052946382,11.313247628235027,244316000,9.723288860321045,,0.431925127778765,10.958316409589663,,2.129173720286291
2020-08-07,11.163481712341309,11.467750174407499,11.002003012203462,11.276118212824818,342516000,9.777441558837891,,-1.1997647516784782,6.570556969626673,,2.0893483663071293
2020-08-10,11.129091262817383,11.371558819486845,10.821583166729399,11.297797410313493,427796000,9.823164958953857,,-0.3080620402316492,6.543871144863145,,2.0897183801463424
2020-08-11,10.815103530883789,11.100931097305894,10.76102730027411,11.038133047340946,354512000,9.863988552093506,,-2.8213240822513197,7.93601270966604,,1.9724378811775036
2020-08-12,11.403458595275879,11.430122179530569,10.923008355606033,10.955404101900573,464412000,9.916200637817383,,5.440124199569363,10.246248482285347,,2.1799580368151394
2020-08-13,11.406197547912598,11.684051467097131,11.319228399501068,11.508865973672156,374460000,9.969578437805175,,0.024018613421827872,11.88736709225957,,2.1380830683411363
2020-08-14,11.526808738708496,11.66710599919739,11.403706060721607,11.49291769186189,366436000,10.025348491668701,,1.0574180421587753,14.102455054947761,,2.1137165625318426
2020-08-17,12.297322273254395,12.36983838973152,11.779244223706865,11.813134319513665,621300000,10.09346866607666,,6.684534739944237,20.933169784200857,,2.4902492315371383
2020-08-18,12.221317291259766,12.455811161264746,12.047378997783936,12.409958625490619,503448000,10.162361373901367,,-0.6180612356556092,16.649606881563827,,2.4640751054545036
2020-08-19,12.09946060180664,12.275392314685204,12.059090218322682,12.256952437629025,622624000,10.224012470245361,,-0.9970831011831494,17.524309225783206,,2.4317537975180485
2020-08-20,12.10195255279541,12.335200179706462,11.840546040604925,11.936487018787096,921388000,10.279319019317628,,0.020595554386915182,16.307030792661713,,2.4367124040101484
2020-08-21,12.642708778381348,12.767555823919658,12.156028313230228,12.162507651881219,999868000,10.35681396484375,,4.468338668713656,25.21038420885158,,2.4102837083679427
2020-08-24,12.679339408874512,12.870971347616207,12.46727321947831,12.842313394765378,490564000,10.432325325012208,,0.2897372005894905,24.775602893162652,,2.4148511211272816
2020-08-25,12.708993911743164,12.720207273609155,12.533310304318814,12.590127142685079,289076000,10.503620281219483,,0.2338805036474989,22.34321475946357,,2.406959313517089
2020-08-26,12.731921195983887,12.827114055891018,12.636977395177562,12.758086660677401,321244000,10.577472019195557,,0.18040203968889834,25.035491255355534,,2.3183346882053164
2020-08-27,12.58763599395752,12.808673075097298,12.526084179489208,12.740392863056682,317604000,10.645098838806152,,-1.13325553783572,20.665506857380024,,2.3453861416131234
2020-08-28,13.105463981628418,13.1057130406886,12.601838994333399,12.634234733692029,537160000,10.723441028594971,,4.1137826667332344,23.871767549974578,,2.445404584820384
2020-08-31,13.331486701965332,13.531341412382233,12.99581968925175,13.140352862145061,500840000,10.805441436767579,,1.7246449317151802,25.999222683088142,,2.4374027465248562
2020-09-01,13.780672073364258,13.952917530269286,13.397293496321756,13.44066651527279,511316000,10.891132621765136,,3.3693569325070616,25.566028021485998,,2.4196201788221834
2020-09-02,14.304638862609863,14.683779311477837,13.859440925316628,14.660845707915952,874012000,10.988833236694337,,3.8021860360377246,27.815396047049568,,2.4839966213397604
2020-09-03,12.977523803710938,13.843987742338365,12.841172588459598,13.788400514641319,945128000,11.064267749786376,,-9.277515298675599,15.351151721224255,,3.3781280639605864
2020-09-04,12.585671424865723,13.136559153164002,11.670598810155463,12.74645010480063,1463684000,11.12679162979126,,-3.01946954420661,11.387050167346025,,3.4762670471849275
2020-09-08,11.878240585327148,12.5133820427161,11.670099900256915,11.700261234213434,795728000,11.181845264434815,,-5.62092252099392,6.402651891261391,,3.714703661733434
2020-09-09,12.677899360656738,12.771874077000696,12.196058807985507,12.363817959051502,736200000,11.251995010375976,,6.732131493593307,13.916752601481196,,3.960696008965208
2020-09-10,12.275826454162598,13.027127831819767,12.131498220967947,12.95134937614157,698684000,11.308167457580566,,-3.171447375121872,13.506323995027358,,3.9769539328604955
2020-09-11,12.129006385803223,12.615582404816298,11.861040360382365,12.449069863720515,636928000,11.360760593414307,,-1.196009644707785,6.362524005023507,,3.841234229327334
2020-09-14,12.83469009399414,13.276148185663597,12.594394075811492,13.042831711985079,1201744000,11.425827655792236,,5.818149366438696,12.523827858329216,,4.019466784237165
2020-09-15,12.953093528747559,13.259945289075963,12.79031990895631,13.24124980982187,727556000,11.488737411499024,,0.9225266359085937,12.37363109226768,,4.018875815770449
2020-09-16,12.477984428405762,13.054547122279164,12.477237027566652,12.919442534464558,556384000,11.541497039794923,,-3.6679199396449924,1.4691178383142045,,3.8719093253738577
2020-09-17,12.427132606506348,12.553014486162354,11.999633623932239,12.096848975212323,792512000,11.586376838684082,,-0.4075323397875974,1.6840681764622278,,3.870116135476746
2020-09-18,12.153682708740234,12.595639043029594,11.953768216184255,12.55700241680166,698460000,11.619946441650391,,-2.2004263286202197,0.4481365634224854,,3.8967915707553713
2020-09-21,12.48072624206543,12.48596090038017,11.869764119068916,11.890204485124078,721044000,11.660650005340576,,2.690900701974086,3.12985600974387,,3.937618616294482
2020-09-22,12.600873947143555,12.611094129925739,12.120031843646952,12.53830718247085,646452000,11.71226905822754,,0.9626659759043088,-0.3309008533782687,,3.8211600516974813
2020-09-23,12.088374137878418,12.689864431415549,12.044004584311867,12.538805789732296,647012000,11.747164039611816,,-4.067176700718555,-4.660852209559641,,3.924632427745412
2020-09-24,12.311969757080078,12.532823845196516,11.978944689670747,12.037025149940066,731240000,11.789516296386719,,1.8496748748124237,-3.123962112344969,,3.9483616867872637
2020-09-25,12.836185455322266,12.84590737096743,12.210018586981217,12.411179703445859,588016000,11.844196872711182,,4.2577727900991125,0.8189200807437347,,4.060265327163441
2020-09-28,12.996964454650879,13.013665913811485,12.712796220684117,13.002199112626233,573808000,11.900762310028076,,1.252545001692451,3.2518295007088804,,4.056874765468059
2020-09-29,13.18716049194336,13.40352734705288,12.895514391254116,12.899751564802479,621460000,11.954966583251952,,1.4633881469485743,0.6233774739258902,,3.970372794634991
2020-09-30,13.491021156311035,13.582752726579443,13.111880671502549,13.1191093501162,689184000,12.018881340026855,,2.3042160179465254,1.196674143793608,,3.984180074660456
2020-10-01,13.574774742126465,13.722591795558866,13.421472945822046,13.717856355284482,525004000,12.082273292541505,,0.620809832295377,-1.4941022480010835,,3.9171360884121684
2020-10-02,13.024134635925293,13.480050027948268,13.012916968837262,13.186409976653888,552496000,12.140812530517579,,-4.056348018007072,-8.951671125592775,,3.911342410841267
2020-10-05,13.602693557739258,13.604438443946247,13.184168099894958,13.197379788701449,479820000,12.20963212966919,,4.442206242387026,4.817326968412505,,3.4704060871133136
2020-10-06,13.696417808532715,14.10073500363203,13.625126614622628,13.789645120142664,784420000,12.275800800323486,,0.6890124400408482,8.825483728047057,,3.3874013717326505
2020-10-07,13.923255920410156,14.078053483349857,13.823049050430603,13.958901997870477,418084000,12.3506130027771,,1.6561856906564643,17.216483538893446,,3.093947576207398
2020-10-08,13.798371315002441,14.043404694029011,13.717857413427911,14.033931910966304,378900000,12.417943572998047,,-0.8969497229785572,8.837993759619668,,2.7967604628140488
2020-10-09,13.7225923538208,13.78391345519388,13.620890687212187,13.726830477949628,346892000,12.480798149108887,,-0.5491877226064257,11.785486745518625,,2.683647961274771
2020-10-12,14.184490203857422,14.305137430572008,13.871905504040015,13.948680493281143,434744000,12.552875747680664,,3.365966416017696,16.946844223448544,,2.7182930685988866
2020-10-13,14.20667552947998,14.306633256884707,13.9778453621998,14.25478494025162,344604000,12.617512435913087,,0.15640551971705108,10.689665472544952,,2.4627202813847586
2020-10-14,14.054121971130371,14.300899264909264,13.919266522252348,14.248801815091685,276100000,12.674762077331543,,-1.0738160242559802,8.500119604164325,,2.4845855618666315
2020-10-15,13.929238319396973,13.964883444400389,13.727577969263605,13.770452723605999,267224000,12.728337841033936,,-0.8885909200868736,11.63051532335202,,2.3249096238921663
2020-10-16,13.771199226379395,14.080295100382083,13.752254612946892,13.99579221618261,242392000,12.777780952453613,,-1.1345853189797417,10.815581215970504,,2.345222666137719
2020-10-19,13.458366394042969,13.942698314099715,13.367631359550169,13.862433547837183,298068000,12.823678646087647,,-2.27164553495951,10.73488354574601,,2.349395666678318
2020-10-20,13.605682373046875,13.75948241336347,13.467586305488473,13.54386301628298,229212000,12.873210468292235,,1.094605204604271,9.013547041756741,,2.3007274997700025
2020-10-21,13.4852876663208,13.7512596862729,13.43817573627759,13.585245403451541,219596000,12.926614151000976,,-0.8848854722978028,7.0186696802703175,,2.3149025801757714
2020-10-22,13.322014808654785,13.57203274964044,13.193141414504842,13.483043554770541,290480000,12.964985275268555,,-1.210748051550925,10.205182737609064,,2.117982293063306
2020-10-23,13.5505952835083,13.55358678850794,13.252467942914826,13.410754310920243,233484000,13.007873229980468,,1.7158100943185817,10.060336005259774,,2.1138672578396767
2020-10-26,13.102907180786133,13.652798378169804,13.000457151393762,13.387823830500405,336896000,13.039395198822021,,-3.3038260929172947,2.0778893105916962,,2.0817261194410053
2020-10-27,13.357661247253418,13.402779155391,13.1530093903305,13.267175346468049,250520000,13.060601978302001,,1.9442560567081824,2.7752387402542045,,2.1058974288297754
2020-10-28,12.590157508850098,13.22131094999224,12.57221037816046,13.15949157622967,376520000,13.067978782653809,,-5.7457942988420445,-4.527153388767791,,2.442117645383194
2020-10-29,12.98599910736084,13.154256543190302,12.712798409478632,12.801040209495238,320080000,13.085709552764893,,3.144055967786663,-3.7433937957613295,,2.4914147794304577
2020-10-30,12.497426986694336,12.898751718735854,12.264109578308071,12.812504903727957,416820000,13.09361904144287,,-3.762299047052664,-7.936395084986614,,2.604488401488711
2020-11-02,12.544041633605957,12.799294228587504,12.35883361795099,12.620816623897126,299652000,13.091645698547364,,0.3729939527652437,-3.686179663676581,,2.4658825795179014
2020-11-03,12.981510162353516,13.066760445964261,12.565976243397154,12.671417759004495,272900000,13.097689113616944,,3.487460752486382,-4.5666205207741335,,2.3844467661337587
2020-11-04,13.753999710083008,13.787153497267303,13.298084263597342,13.350181713613207,410228000,13.11858922958374,,5.950690929393709,0.4204157784557294,,2.732962765692068
2020-11-05,14.118683815002441,14.29716143010116,13.950177250128425,14.12117705300446,319028000,13.146324481964111,,2.651476752991977,1.4036077172567607,,2.770481740262286
2020-11-06,14.519510269165039,14.54618182821228,13.854456670190384,14.06857939605643,383348000,13.184961967468261,,2.83897889785365,5.226261402159338,,2.8225255301640173
2020-11-09,13.590978622436523,14.64863362983831,13.571037471841642,14.510039257538223,582976000,13.194672260284424,,-6.3950617446129066,-0.9591025368295814,,3.1747771853383697
2020-11-10,12.732739448547363,13.566797879335905,12.591402719774548,13.566797879335905,644068000,13.182697315216064,,-6.314770979569828,-10.234775691235342,,3.3594310609452114
2020-11-11,13.378849029541016,13.395799624535597,12.910469268187597,13.015661659709846,404744000,13.1746608543396,,5.074395683698407,-5.827024754814447,,3.569306602670072
2020-11-12,13.417487144470215,13.725834723746646,13.277147879338871,13.439672400588838,365812000,13.156917819976806,,0.2887999920163864,-4.529879760314559,,3.56547543056347
2020-11-13,13.25820255279541,13.628867755925464,13.02114619562696,13.587488751442725,346312000,13.162531394958496,,-1.187141749865217,-4.817462026384611,,3.569121416616476
2020-11-16,13.475815773010254,13.609673750084138,13.117613914518738,13.134065292013785,413776000,13.180334281921386,,1.6413478323949793,-2.144936316100343,,3.583131210848134
2020-11-17,13.383086204528809,13.556578292397134,13.264932208572795,13.51295613681123,312028000,13.21043119430542,,-0.6881184044320809,-0.5593560712352175,,3.5503641656268696
2020-11-18,13.389566421508789,13.56605000060591,13.146528037574518,13.425959895699158,510924000,13.22466453552246,,0.04842094626713589,-1.588424201098626,,3.542066789940654
2020-11-19,13.401031494140625,13.44814341236239,13.061774334804165,13.174195381440649,565936000,13.247168636322021,,0.08562691480000773,-0.6248007032924052,,3.5364888526719795
2020-11-20,13.049564361572266,13.455127314985209,13.02687988715064,13.414745793553987,341088000,13.265579795837402,,-2.6226871619698278,-2.0451144289790113,,3.574481157624273
2020-11-23,13.101661682128906,13.343453491755636,12.977524662700837,13.132820503808434,361356000,13.270919227600098,,0.3992265114232785,-3.3130175611234436,,3.553687671382982
2020-11-24,12.919940948486328,13.123594351985645,12.847403134157863,13.104151471570693,346500000,13.270256175994874,,-1.3870052368277208,-1.3963789087058753,,3.4913419621079753
2020-11-25,13.196133613586426,13.230782205275162,12.982010870157552,12.994474207642163,259916000,13.284619159698487,,2.137723896736965,-1.2092508611880382,,3.497002649276959
2020-11-27,13.222554206848145,13.368378182952382,13.132069267210525,13.3359727492746,167276000,13.300527591705322,,0.20021465404469474,5.022945086695785,,3.239695489278176
2020-11-30,13.362395286560059,13.373363820866928,12.93439803818068,13.226294175563769,286952000,13.32470184326172,,1.0575950570842707,2.8984768602507094,,3.179023678543417
2020-12-01,13.350932121276855,13.489277364213777,13.189653270743861,13.452883883679549,296948000,13.342105960845947,,-0.08578675482481257,6.829446857270893,,3.0493837847432927
2020-12-02,13.504980087280273,13.633603400861086,13.195635056027603,13.311545898778629,283360000,13.360188083648682,,1.1538367853576093,7.660517094426145,,3.0543102424354918
2020-12-03,13.360858917236328,13.624166319653078,13.294035237752661,13.551856276641901,199520000,13.38563777923584,,-1.0671705482904525,2.9222236098765064,,2.9847986284931274
2020-12-04,13.522685050964355,13.524430452835805,13.353629325503812,13.413222196375756,202244000,13.409852085113526,,1.2111955880266256,-1.6817992147337035,,2.691408153949998
2020-12-07,13.571056365966797,13.695230052023673,13.464586856293908,13.565570953340865,223244000,13.424549503326416,,0.35770495889049236,-3.8787429211619484,,2.62212854285369
2020-12-08,13.314977645874023,13.56307480237492,13.246656833104371,13.549360798386047,271920000,13.43090976715088,,-1.8869475830559646,-8.295959030030586,,2.5542552657740485
2020-12-09,12.896832466125488,13.378814563943122,12.834496403964279,13.265612632699348,401300000,13.425103206634521,,-3.140412179949159,-5.107403783014652,,2.2518709660904292
2020-12-10,12.93821907043457,13.034466311639912,12.815790806635867,12.835240381567349,207764000,13.414047164916992,,0.3209051867409052,1.6137895754291032,,1.7682438330398749
2020-12-11,12.97911262512207,12.985845024344064,12.789361313226891,12.933232817765063,209264000,13.402133922576905,,0.3160678797049288,-2.9878235679041687,,1.3541104264705988
2020-12-14,13.27383804321289,13.35362810753663,13.04319485880294,13.053667269076458,270156000,13.407127990722657,,2.2707670901965793,-1.0706110593631246,,1.4507850152590172
2020-12-15,13.325450897216797,13.428678793253217,13.152156782582875,13.404492379361614,193016000,13.401583137512207,,0.3888314279252292,0.5072206745491803,,1.4291419124520472
2020-12-16,13.207761764526367,13.402000716951177,13.177839777525831,13.387288930666692,223116000,13.39181001663208,,-0.8831906222025898,-1.9891486571132377,,1.3928832181326778
2020-12-17,13.306253433227539,13.344403064764172,13.14393011819025,13.331685886803546,231384000,13.379469966888427,,0.7457105182325563,-0.5741035373086789,,1.3970460633705886
2020-12-18,13.2371826171875,13.369833127376156,13.036211292099729,13.34390131281088,342064000,13.368246192932128,,-0.5190853788156424,-1.1380787063911324,,1.4011784028830736
2020-12-21,13.29727554321289,13.334926758248798,12.93348247246831,13.040451339761614,302332000,13.35973985671997,,0.4539706655354525,-0.7742385425562159,,1.4051962811119205
2020-12-22,13.243416786193848,13.302262026171132,13.019755223073906,13.284309595767821,185580000,13.340918388366699,,-0.40503603045612957,1.485508782135514,,1.2779886170768313
2020-12-23,12.975122451782227,13.240175239878393,12.970884026955623,13.221225029416,179144000,13.316287326812745,,-2.025869447009443,-0.9658258121508667,,1.3547764407534497
2020-12-24,12.959664344787598,13.098050451136674,12.904809267880198,13.003050182088446,97884000,13.294398174285888,,-0.11913650181009094,0.30745803297129726,,1.3194156565635426
2020-12-28,12.866159439086914,13.02823353821314,12.729768901732854,13.02823353821314,212564000,13.273136596679688,,-0.7215071564588116,-2.5005367796501976,,1.2351070656584946
